legid,act_Accompanying,act_Browsing,act_Cycling,act_Driving,act_Eating,act_Listening,act_Other,act_PersonalCare,act_ReadingDevice,act_ReadingPaper,act_Relaxing,act_Talking,act_Thinking,act_Walking,act_Watching,activity_count
#24:30732,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
#24:30735,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#24:3074,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#24:30742,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#24:30745,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#24:30750,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#24:30753,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#24:30755,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#24:30756,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
#24:30761,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#24:30766,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
#24:3077,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,3
#24:30770,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#24:30783,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3
#24:30791,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#24:30796,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#24:30797,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#24:30815,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#24:30822,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#24:30829,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,5
#24:30832,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#24:30838,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#24:30839,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#24:30844,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#24:30845,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#24:30847,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
#24:30849,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#24:3085,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
#24:30852,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#24:30853,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#24:30854,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#24:30857,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
#24:30858,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#24:30859,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
#24:3086,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
#24:30861,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
#24:30869,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
#24:30871,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,2
#24:30872,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
#24:30873,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,6
#24:30874,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,3
#24:30876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
#24:30877,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#24:30878,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,4
#24:30884,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#24:30885,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,6
#24:3089,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#24:30898,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#24:3090,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#24:30913,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2
#24:30918,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
#24:30922,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
#24:3093,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#24:30936,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,3
#24:30941,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#24:30944,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
#24:30946,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
#24:30947,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
#24:30954,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,2
#24:30961,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#24:30966,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#24:30967,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#24:30969,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#24:3097,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,3
#24:30972,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
#24:30973,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#24:30977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#24:3098,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#24:30980,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
#24:30982,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
#24:30983,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#24:30984,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3
#24:31019,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#24:31026,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
#24:31028,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#24:31041,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#24:31044,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,3
#24:31052,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#24:31062,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
#24:31063,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3
#24:31077,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
#24:31080,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
#24:31081,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#24:31083,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2
#24:31086,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
